freq,unit,airpol,src_crf,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,MIO_T,GHG,CRF1A1A,IT	97.53408 	94.13846 	92.09916 	79.2039 	72.0604 	79.31683 	76.65997 	78.48896 	70.54471 	67.3416 	60.20868 	64.52304 	71.3393 	53.48957 	43.84279 
A,MIO_T,GHG,CRF1A1A,LT	3.73088 	2.89388 	2.96475 	2.36704 	1.8339 	1.69344 	1.44498 	1.13745 	1.05103 	0.87303 	1.26364 	1.43739 	1.1764 	0.99324 	0.89186 
A,MIO_T,GHG,CRF1A1A,LU	1.20002 	1.00342 	1.04607 	0.69695 	0.67006 	0.46261 	0.25598 	0.24718 	0.22489 	0.2103 	0.2156 	0.26572 	0.22317 	0.18428 	0.15849 
A,MIO_T,GHG,CRF1A1A,LV	2.20862 	2.02147 	1.81069 	1.87911 	1.62647 	1.71524 	1.80526 	1.50077 	1.87947 	1.75927 	1.31816 	1.38285 	0.95117 	0.94457 	1.00297 
A,MIO_T,GHG,CRF1A1A,MT	1.88424 	1.93767 	2.05714 	1.69509 	1.65673 	0.88654 	0.57835 	0.7245 	0.69858 	0.73988 	0.81082 	0.77247 	0.79733 	0.79953 	0.73735 
A,MIO_T,GHG,CRF1A1A,NL	54.6821 	50.56133 	47.59554 	47.92776 	51.59276 	56.14612 	55.11276 	51.46142 	47.64023 	44.52608 	35.55562 	35.39042 	33.46623 	26.4534 	25.70391 
A,MIO_T,GHG,CRF1A1A,NO	2.24505 	1.96346 	1.47611 	1.49115 	1.43643 	1.46738 	1.44204 	1.57203 	1.55559 	1.48101 	1.38988 	1.49869 	1.20777 	0.98164 	0.92889 
A,MIO_T,GHG,CRF1A1A,PL	165.73156 	166.66383 	161.94037 	163.22471 	154.07201 	155.61636 	155.78279 	157.5059 	155.80768 	142.5793 	131.81493 	152.23332 	145.74202 	119.63692 	115.89716 
A,MIO_T,GHG,CRF1A1A,PT	12.20791 	14.36442 	15.30953 	12.67148 	12.41656 	16.0054 	15.03585 	18.82877 	15.65916 	10.88655 	8.29556 	6.55742 	6.84767 	4.49154 	2.82777 
A,MIO_T,GHG,CRF1A1A,RO	27.14026 	30.09748 	28.17581 	21.65461 	21.37158 	21.78649 	20.24586 	21.22814 	19.93062 	16.90038 	12.74287 	13.3852 	12.4535 	10.53609 	9.58667 
A,MIO_T,GHG,CRF1A1A,SE	10.519 	8.23506 	7.64691 	7.49871 	6.45047 	6.10859 	6.78159 	6.59872 	6.95745 	5.27392 	5.04022 	5.93962 	2.02586 	4.94524 	4.68465 
A,MIO_T,GHG,CRF1A1A,SI	6.33206 	6.36184 	6.05451 	5.77335 	4.44652 	4.56075 	4.93531 	4.9233 	4.80786 	4.58101 	4.51709 	4.20046 	3.41939 	3.30996 	3.63586 
A,MIO_T,GHG,CRF1A1A,SK	6.26769 	6.432 	6.14298 	5.68922 	4.73545 	4.96916 	4.84749 	4.92227 	4.75793 	4.4697 	3.96011 	4.38271 	3.32316 	3.23962 	2.38817 
A,MIO_T,GHG,CRF1A1A,TR	108.76528 	119.89699 	120.76772 	115.98166 	126.86835 	127.8364 	135.42348 	146.07569 	149.92757 	139.0319 	131.64151 	149.24254 	145.02727 	143.66278 	151.14331 
A,MIO_T,GHG,CRF1A1B,AT	2.72985 	2.77355 	2.84241 	2.83301 	2.71927 	2.8106 	2.79117 	2.74479 	2.83073 	2.79703 	2.73778 	2.75549 	2.25922 	2.58451 	2.62487 
A,MIO_T,GHG,CRF1A1B,BE	4.77267 	4.32923 	4.67208 	4.46018 	4.82218 	4.74151 	4.68682 	4.75707 	4.56903 	5.68511 	4.87524 	5.12093 	4.76004 	4.54102 	4.78497 
A,MIO_T,GHG,CRF1A1B,BG	0.71599 	0.68352 	0.70584 	0.64763 	0.6504 	0.81595 	0.83365 	0.86313 	0.82155 	0.99243 	0.80384 	0.72943 	1.03246 	0.95579 	1.0261 
A,MIO_T,GHG,CRF1A1B,CH	0.90843 	0.84416 	0.75139 	0.88886 	0.91823 	0.43678 	0.36067 	0.35032 	0.36533 	0.32671 	0.32426 	0.28203 	0.35879 	0.34564 	0.30263 
A,MIO_T,GHG,CRF1A1B,CY	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1B,CZ	0.86262 	0.8338 	0.82777 	0.72656 	0.80711 	0.57086 	0.40581 	0.53912 	0.50545 	0.5404 	0.43374 	0.47982 	0.50651 	0.52816 	0.46231 
A,MIO_T,GHG,CRF1A1B,DE	23.71096 	23.17751 	23.02852 	24.69488 	23.11105 	24.19704 	24.245 	24.18034 	21.37881 	20.93494 	20.484 	20.38684 	22.34403 	20.44122 	21.15316 
A,MIO_T,GHG,CRF1A1B,DK	0.8551 	0.83652 	0.92789 	0.91208 	0.92176 	0.97966 	0.86898 	0.93305 	0.89088 	0.95737 	0.91179 	0.93978 	0.91321 	0.89979 	0.85018 
A,MIO_T,GHG,CRF1A1B,EE	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1B,EL	3.67524 	3.33845 	3.56598 	5.07151 	5.31306 	5.26063 	5.57007 	4.91148 	4.93686 	4.60564 	4.454 	5.28362 	5.84971 	5.54226 	5.31289 
A,MIO_T,GHG,CRF1A1B,ES	10.3656 	10.69792 	11.12933 	10.86312 	10.41973 	10.45241 	10.27988 	10.22081 	10.31938 	10.2289 	9.24514 	9.0534 	9.61581 	9.5431 	9.82692 
A,MIO_T,GHG,CRF1A1B,EU27_2020	118.8122 	116.18517 	113.60519 	109.92965 	106.60819 	108.50285 	107.37396 	105.36616 	100.3024 	97.36128 	90.90423 	92.38477 	97.32485 	92.52038 	91.44572 
A,MIO_T,GHG,CRF1A1B,FI	2.5906 	2.66122 	2.43442 	2.43323 	2.48819 	2.15815 	1.56964 	1.57105 	1.56106 	1.59469 	1.48412 	1.09524 	1.33621 	1.40632 	1.21521 
A,MIO_T,GHG,CRF1A1B,FR	10.93318 	10.59745 	8.63012 	8.06313 	7.93606 	7.62044 	7.3629 	6.83899 	6.23007 	6.23257 	5.09714 	4.89087 	5.19752 	5.63255 	5.47025 
A,MIO_T,GHG,CRF1A1B,HR	1.45247 	1.80912 	1.85257 	1.3972 	1.5186 	1.38994 	1.30108 	1.35309 	1.31948 	0.99231 	0.83669 	0.74646 	0.69651 	0.71842 	0.70383 
A,MIO_T,GHG,CRF1A1B,HU	1.36314 	1.44905 	1.39941 	1.31708 	1.4062 	1.45718 	1.46805 	1.53298 	1.60357 	1.56083 	1.61304 	1.51784 	1.49576 	1.56442 	1.4716 
A,MIO_T,GHG,CRF1A1B,IE	0.31047 	0.28549 	0.31364 	0.29456 	0.27947 	0.35873 	0.31357 	0.31119 	0.32219 	0.27454 	0.30104 	0.29437 	0.30828 	0.28715 	0.20997 
A,MIO_T,GHG,CRF1A1B,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1B,IT	28.46105 	27.05277 	25.90274 	22.29093 	21.14191 	21.09448 	21.46958 	20.75704 	19.82502 	19.11657 	17.56714 	16.66453 	19.17442 	18.38249 	17.30797 
A,MIO_T,GHG,CRF1A1B,LT	1.58384 	1.54396 	1.42693 	1.46271 	1.30856 	1.3689 	1.42601 	1.3825 	1.31448 	1.32625 	1.22424 	1.21198 	1.24284 	1.37479 	1.33402 
A,MIO_T,GHG,CRF1A1B,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1B,LV	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1B,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1B,NL	9.66219 	9.94689 	9.78633 	9.301 	9.71347 	10.2625 	9.74329 	9.16412 	9.23703 	10.08897 	9.16668 	9.4234 	9.45172 	9.31379 	8.66274 
A,MIO_T,GHG,CRF1A1B,NO	0.86674 	0.84701 	0.78973 	0.91767 	0.87215 	0.91407 	0.75776 	0.87203 	0.92784 	0.90506 	0.89146 	0.74804 	0.59659 	0.77886 	0.71967 
A,MIO_T,GHG,CRF1A1B,PL	4.78984 	5.0284 	5.04706 	4.2828 	3.99849 	4.43516 	4.51143 	4.66194 	4.35877 	4.60581 	4.59273 	4.41098 	3.94318 	4.49073 	4.69228 
A,MIO_T,GHG,CRF1A1B,PT	2.31268 	2.13787 	2.14784 	2.55367 	2.12518 	2.36735 	2.39116 	2.47495 	2.21131 	2.16583 	2.09563 	1.76264 	1.52575 	1.37404 	1.48962 
A,MIO_T,GHG,CRF1A1B,RO	2.78405 	2.21152 	2.10084 	1.86839 	1.55055 	1.46718 	1.4619 	1.44125 	1.21203 	0.91307 	1.16595 	0.9957 	1.0871 	1.05282 	1.08954 
A,MIO_T,GHG,CRF1A1B,SE	2.96538 	2.86477 	3.04281 	2.61313 	2.80472 	2.87712 	2.80353 	2.87595 	3.03323 	0.01294 	: m	2.77967 	2.68704 	: m	0.00001 
A,MIO_T,GHG,CRF1A1B,SI	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1B,SK	1.91527 	1.92616 	1.82067 	1.84284 	1.57222 	1.81708 	1.87041 	1.85132 	1.82146 	1.73506 	1.81427 	1.84178 	1.89753 	1.887 	1.75729 
A,MIO_T,GHG,CRF1A1B,TR	4.74364 	4.93933 	5.28146 	5.06994 	4.45384 	6.02596 	7.3778 	7.2931 	6.23068 	8.13463 	8.04558 	7.75122 	8.83584 	8.49888 	7.85054 
A,MIO_T,GHG,CRF1A1C,AT	0.23903 	0.21221 	0.20666 	0.21794 	0.21561 	0.23199 	0.22696 	0.209 	0.18937 	0.18413 	0.16136 	0.17955 	0.21133 	0.15569 	0.17688 
A,MIO_T,GHG,CRF1A1C,BE	0.26646 	0.25273 	0.22831 	0.28696 	0.19538 	0.15191 	0.16036 	0.15694 	0.15631 	0.15486 	0.14507 	0.16543 	0.16358 	0.16112 	0.15917 
A,MIO_T,GHG,CRF1A1C,BG	0.00613 	0.00336 	0.00527 	0.00394 	0.00408 	0.00395 	0.00371 	0.00386 	0.00571 	0.00352 	0.00217 	0.00247 	0.00467 	0.00458 	0.00474 
A,MIO_T,GHG,CRF1A1C,CH	0.0001 	0.0001 	0.00011 	0.00009 	0.00012 	0.00011 	0.00011 	0.00011 	0.00012 	0.00014 	0.00011 	0.00011 	0.0001 	0.0001 	0.00009 
A,MIO_T,GHG,CRF1A1C,CY	0.00009 	0.00009 	0.00016 	0.00013 	0.00011 	0.00018 	0.00031 	0.00033 	0.00021 	0.00018 	0.01959 	0.00017 	0.00606 	0.00015 	0.00011 
A,MIO_T,GHG,CRF1A1C,CZ	6.68847 	6.82491 	6.41267 	5.92022 	6.0832 	6.17547 	6.38372 	5.95877 	5.84518 	5.45504 	4.22247 	1.26255 	1.60574 	1.42037 	0.72401 
A,MIO_T,GHG,CRF1A1C,DE	16.92573 	15.60592 	11.25288 	11.19361 	10.91671 	10.34789 	10.30571 	10.47558 	12.55669 	12.37082 	9.86031 	10.06941 	9.46871 	9.09097 	8.96551 
A,MIO_T,GHG,CRF1A1C,DK	1.58216 	1.52969 	1.52253 	1.47657 	1.41907 	1.4721 	1.37799 	1.41162 	1.32731 	1.29474 	0.96276 	0.98451 	0.97385 	0.93772 	1.12429 
A,MIO_T,GHG,CRF1A1C,EE	0.50195 	0.5313 	0.52092 	0.62899 	0.88368 	1.17862 	1.26863 	1.46992 	1.56689 	1.61256 	1.56294 	1.54863 	1.56397 	1.76337 	1.63127 
A,MIO_T,GHG,CRF1A1C,EL	0.04896 	0.04604 	0.04544 	0.04161 	0.03328 	0.03021 	0.03597 	0.03703 	0.045 	0.04339 	0.03426 	0.02603 	0.00422 	0.03612 	0.03775 
A,MIO_T,GHG,CRF1A1C,ES	3.61933 	1.98882 	1.87035 	1.91212 	1.46857 	0.63387 	0.81003 	0.83002 	0.75916 	0.88957 	0.67768 	0.81272 	0.75546 	1.12171 	0.75278 
A,MIO_T,GHG,CRF1A1C,EU27_2020	55.24048 	52.48904 	44.63433 	42.18681 	41.9624 	39.69303 	39.96051 	38.90174 	40.59426 	39.80192 	32.86138 	31.64057 	30.23128 	28.97196 	27.47919 
A,MIO_T,GHG,CRF1A1C,FI	0.23736 	0.26687 	0.25664 	0.24918 	0.30507 	0.33318 	0.33683 	0.32641 	0.29783 	0.29336 	0.27154 	0.32975 	0.31852 	0.32108 	0.33614 
A,MIO_T,GHG,CRF1A1C,FR	2.9751 	2.95238 	2.71353 	2.81069 	2.95679 	2.93689 	2.85806 	2.96969 	2.92287 	2.84394 	2.10379 	2.16243 	2.19532 	2.03704 	1.74669 
A,MIO_T,GHG,CRF1A1C,HR	0.46147 	0.29842 	0.21842 	0.22949 	0.17817 	0.23568 	0.20109 	0.21863 	0.20541 	0.2449 	0.20228 	0.23723 	0.30686 	0.31457 	0.29932 
A,MIO_T,GHG,CRF1A1C,HU	0.41769 	0.43341 	0.39909 	0.37301 	0.41921 	0.34018 	0.324 	0.32314 	0.42187 	0.40138 	0.29423 	0.26528 	0.20302 	0.20971 	0.13905 
A,MIO_T,GHG,CRF1A1C,IE	0.17326 	0.13574 	0.14535 	0.16112 	0.13362 	0.1145 	0.12537 	0.12915 	0.11849 	0.10722 	0.09183 	0.08078 	0.06693 	0.03364 	0.00445 
A,MIO_T,GHG,CRF1A1C,IS	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1C,IT	11.4831 	12.18143 	10.31671 	7.64768 	7.30172 	5.65268 	6.5614 	5.57386 	5.46901 	5.24635 	3.87017 	4.68226 	4.01308 	3.33398 	2.70609 
A,MIO_T,GHG,CRF1A1C,LT	0.0143 	0.02344 	0.01893 	0.01718 	0.02751 	0.08462 	0.07205 	0.05347 	0.05457 	0.0492 	0.06595 	0.04315 	0.05196 	0.0392 	0.03333 
A,MIO_T,GHG,CRF1A1C,LU	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1C,LV	0.06504 	0.07214 	0.06736 	0.07037 	0.06752 	0.05718 	0.04912 	0.04692 	0.0524 	0.06443 	0.05001 	0.05464 	0.04987 	0.06434 	0.09165 
A,MIO_T,GHG,CRF1A1C,MT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1C,NL	3.1924 	2.87554 	2.62952 	3.15397 	3.18864 	3.22432 	2.86367 	2.6971 	2.74336 	2.49317 	2.57664 	2.50266 	2.39626 	1.62399 	1.93932 
A,MIO_T,GHG,CRF1A1C,NO	11.67826 	11.56267 	11.78398 	11.70319 	12.49576 	12.916 	12.64693 	12.7461 	12.59763 	12.53843 	11.92823 	10.97818 	10.86294 	10.54776 	10.14812 
A,MIO_T,GHG,CRF1A1C,PL	3.008 	3.15788 	2.76148 	2.83225 	2.87396 	3.64901 	3.25983 	3.0965 	3.14388 	3.38235 	3.20638 	3.59734 	3.32394 	3.46843 	3.37618 
A,MIO_T,GHG,CRF1A1C,PT	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m	: m
A,MIO_T,GHG,CRF1A1C,RO	1.69773 	1.47052 	1.40396 	1.41515 	1.65646 	1.08428 	1.01569 	1.30163 	1.16845 	1.10548 	1.14226 	1.22206 	0.98845 	1.19382 	1.69202 
A,MIO_T,GHG,CRF1A1C,SE	0.31344 	0.3448 	0.35857 	0.35203 	0.37688 	0.45809 	0.41598 	0.39329 	0.3621 	0.38766 	0.35973 	0.32714 	0.37259 	0.37273 	0.3542 
A,MIO_T,GHG,CRF1A1C,SI	0.01468 	0.00422 	0.00431 	0.00616 	0.00611 	0.00614 	0.00015 	0.00005 	0.00009 	0.0002 	0.00013 	0.00026 	0.00012 	: m	: m
A,MIO_T,GHG,CRF1A1C,SK	1.30861 	1.27717 	1.27526 	1.18644 	1.25104 	1.29011 	1.30388 	1.21884 	1.18211 	1.17348 	0.9778 	1.08411 	1.18677 	1.26763 	1.18424 
A,MIO_T,GHG,CRF1A1C,TR	1.72197 	1.90329 	1.95361 	1.95645 	2.05482 	2.26747 	2.02825 	2.38387 	2.32412 	2.39327 	2.24692 	2.39211 	2.11038 	2.10147 	2.36144 
A,MIO_T,GHG,CRF1A2,AT	11.02551 	11.07289 	10.85996 	10.61441 	10.17763 	10.04407 	10.34822 	10.59274 	10.80517 	10.79254 	10.5291 	10.98282 	10.47479 	9.45826 	9.14869 
A,MIO_T,GHG,CRF1A2,BE	16.0271 	15.62787 	14.66194 	14.41241 	13.85116 	13.88022 	13.76824 	13.8933 	14.19807 	13.99118 	13.92766 	14.59976 	12.94347 	12.58847 	12.98957 
A,MIO_T,GHG,CRF1A2,BG	3.15684 	2.74526 	2.60064 	2.63236 	2.58193 	2.85809 	2.9077 	3.59943 	4.27345 	4.10961 	4.01576 	4.61994 	4.36618 	3.83196 	4.05553 
A,MIO_T,GHG,CRF1A2,CH	5.8569 	5.42996 	5.42821 	5.49453 	5.09376 	4.97497 	4.9778 	4.94597 	4.7868 	4.70124 	4.47992 	4.58241 	4.21107 	3.853 	3.77744 
A,MIO_T,GHG,CRF1A2,CY	0.67007 	0.57946 	0.46034 	0.54004 	0.67987 	0.59615 	0.59705 	0.61557 	0.54631 	0.55516 	0.56081 	0.56152 	0.56612 	0.56572 	0.56053 
A,MIO_T,GHG,CRF1A2,CZ	12.11173 	11.14372 	10.79835 	10.2607 	9.73063 	9.8672 	9.60464 	10.47028 	10.22047 	9.78042 	10.272 	12.97207 	11.34317 	10.15998 	8.86487 
A,MIO_T,GHG,CRF1A2,DE	121.87829 	118.45714 	116.49746 	116.50805 	115.35237 	122.99939 	125.11966 	127.02342 	122.49751 	119.94428 	117.39394 	123.24496 	112.80012 	102.69742 	101.87777 
A,MIO_T,GHG,CRF1A2,DK	4.59848 	4.42766 	4.11615 	3.93412 	3.92839 	3.88528 	3.97811 	4.05707 	4.09808 	3.85134 	3.75645 	3.84357 	3.44336 	2.97922 	2.68408 
A,MIO_T,GHG,CRF1A2,EE	0.76953 	0.89473 	0.88847 	0.8973 	0.81042 	0.5878 	0.61343 	0.57846 	0.61188 	0.63731 	0.41149 	0.30933 	0.2667 	0.22807 	0.26035 
A,MIO_T,GHG,CRF1A2,EL	6.8919 	4.97872 	5.52028 	5.28279 	5.46592 	5.24254 	5.35547 	5.78118 	5.11882 	4.61586 	4.45069 	4.82544 	4.47367 	4.34729 	4.69283 
A,MIO_T,GHG,CRF1A2,ES	53.08207 	49.559 	47.83985 	44.56756 	40.24754 	42.39151 	44.3301 	46.12532 	47.56626 	48.18201 	43.33149 	45.99275 	37.96035 	34.94192 	32.99109 
A,MIO_T,GHG,CRF1A2,EU27_2020	469.59488 	457.81022 	440.52293 	425.18147 	408.96644 	418.71803 	421.99778 	430.16258 	430.17538 	419.37553 	399.18716 	429.20376 	390.66254 	358.77037 	351.56216 
A,MIO_T,GHG,CRF1A2,FI	9.99917 	9.59876 	8.38048 	8.35327 	7.0287 	6.72056 	6.77402 	6.58263 	6.71955 	6.52818 	6.2193 	6.35885 	5.82433 	4.99903 	4.84495 
A,MIO_T,GHG,CRF1A2,FR	56.04898 	53.16503 	51.66053 	51.53715 	49.25907 	47.85125 	47.65396 	45.80976 	45.93909 	45.1151 	41.16142 	44.27454 	40.1591 	36.58368 	35.41357 
A,MIO_T,GHG,CRF1A2,HR	2.99763 	2.76223 	2.39675 	2.37121 	2.31084 	2.21078 	2.21845 	2.41529 	2.40078 	2.40802 	2.40455 	2.43036 	2.32463 	2.45068 	2.54036 
A,MIO_T,GHG,CRF1A2,HU	3.35292 	3.4155 	2.93909 	3.86383 	3.90531 	4.13525 	4.62238 	4.95448 	5.22837 	5.15489 	4.8718 	5.12023 	4.62772 	4.07732 	4.0797 
A,MIO_T,GHG,CRF1A2,IE	4.27184 	3.84221 	3.92165 	4.14543 	4.20687 	4.31527 	4.40117 	4.6294 	4.83048 	4.75639 	4.75569 	4.77929 	4.5231 	4.31549 	4.31322 
A,MIO_T,GHG,CRF1A2,IS	0.14337 	0.14219 	0.12207 	0.11712 	0.08275 	0.11077 	0.13597 	0.10678 	0.10165 	0.0878 	0.0599 	0.07792 	0.13163 	0.10974 	0.13311 
A,MIO_T,GHG,CRF1A2,IT	70.04762 	70.89932 	66.49207 	56.75691 	52.57655 	55.5691 	54.34683 	53.11092 	54.21339 	49.95788 	45.83927 	55.1396 	53.46843 	49.64472 	46.15855 
A,MIO_T,GHG,CRF1A2,LT	1.28778 	1.382 	1.48171 	1.42613 	1.3055 	1.18102 	1.13858 	1.1693 	1.24314 	1.28609 	1.17061 	1.25986 	1.20636 	1.08724 	1.12361 
A,MIO_T,GHG,CRF1A2,LU	1.27012 	1.29436 	1.24668 	1.19991 	1.18097 	1.14472 	1.19645 	1.17915 	1.20128 	1.23732 	1.14039 	1.17273 	1.01425 	0.89524 	0.95522 
A,MIO_T,GHG,CRF1A2,LV	1.10703 	0.9132 	0.96302 	0.80844 	0.73987 	0.68739 	0.62 	0.66389 	0.75463 	0.67409 	0.65835 	0.65666 	0.60294 	0.64336 	0.6239 
A,MIO_T,GHG,CRF1A2,MT	0.03084 	0.01531 	0.02782 	0.05364 	0.06288 	0.05988 	0.05968 	0.05366 	0.05382 	0.06244 	0.08127 	0.08554 	0.09406 	0.03905 	0.04054 
A,MIO_T,GHG,CRF1A2,NL	20.1912 	20.38308 	20.14885 	19.72087 	18.6572 	18.94163 	20.09975 	21.39634 	20.35081 	20.18562 	20.11342 	20.53432 	18.3104 	17.00712 	17.61086 
A,MIO_T,GHG,CRF1A2,NO	3.36638 	3.18588 	3.05278 	3.14023 	2.92529 	2.90245 	2.87456 	2.98751 	3.09203 	2.88685 	2.65479 	2.86088 	2.82583 	2.48557 	2.34695 
A,MIO_T,GHG,CRF1A2,PL	29.61592 	30.55495 	29.47466 	29.28877 	29.42179 	27.95447 	28.64993 	31.02978 	31.55258 	31.18716 	28.90712 	30.16188 	27.83799 	25.6611 	25.94427 
A,MIO_T,GHG,CRF1A2,PT	9.15025 	8.5425 	7.62892 	7.55336 	7.5913 	7.86343 	7.27055 	7.63073 	7.55736 	7.81584 	7.63619 	7.60872 	6.80689 	5.91913 	5.80909 
A,MIO_T,GHG,CRF1A2,RO	11.89434 	13.13732 	13.49721 	12.67768 	12.16714 	12.46533 	11.33719 	11.41685 	12.07257 	11.80427 	11.92548 	12.75809 	11.83321 	10.72317 	11.10963 
A,MIO_T,GHG,CRF1A2,SE	8.51975 	7.87761 	7.31641 	6.93452 	6.7591 	6.88533 	6.65552 	6.54491 	6.66382 	6.66125 	6.00942 	6.13652 	5.84808 	5.7449 	5.9402 
A,MIO_T,GHG,CRF1A2,SI	1.93378 	1.73372 	1.66418 	1.65934 	1.66567 	1.61137 	1.62222 	1.70435 	1.82615 	1.7538 	1.71253 	1.74209 	1.62027 	1.51397 	1.4946 
A,MIO_T,GHG,CRF1A2,SK	7.66418 	8.80668 	7.03946 	7.18127 	7.30181 	6.76899 	6.70849 	7.13437 	7.63154 	6.32749 	5.93099 	7.03232 	5.92285 	5.66682 	5.43459 
A,MIO_T,GHG,CRF1A2,TR	52.33476 	52.58868 	61.05967 	52.977 	54.43639 	59.58149 	60.0652 	60.17258 	61.20745 	56.32055 	62.18233 	68.88005 	65.53488 	61.86602 	66.75271 
A,MIO_T,GHG,CRF1A2A,AT	1.27671 	1.44749 	1.48492 	1.60775 	1.49711 	1.40691 	1.57801 	1.65981 	1.773 	1.80619 	1.80501 	1.79711 	1.77403 	1.81831 	1.68191 
A,MIO_T,GHG,CRF1A2A,BE	2.23365 	2.05414 	1.35121 	1.07232 	1.11724 	1.23242 	1.16979 	1.21483 	1.34545 	1.23551 	1.24519 	1.2475 	0.99857 	0.99194 	1.07061 
A,MIO_T,GHG,CRF1A2A,BG	0.13109 	0.14622 	0.11636 	0.09911 	0.11751 	0.11591 	0.11373 	0.11873 	0.12983 	0.12099 	0.115 	0.12355 	0.11097 	0.1118 	0.10848 
A,MIO_T,GHG,CRF1A2A,CH	0.25531 	0.25717 	0.24542 	0.23786 	0.24678 	0.26238 	0.25502 	0.28109 	0.28861 	0.26879 	0.26515 	0.25878 	0.24341 	0.2131 	0.19946 
A,MIO_T,GHG,CRF1A2A,CY	0.00056 	0.00064 	0.0008 	: m	: m	: m	0.0008 	0.00012 	0.0001 	0.00001 	0.00002 	: m	0.00002 	0.00002 	0.00002 
A,MIO_T,GHG,CRF1A2A,CZ	2.46362 	2.42877 	2.34757 	2.33141 	1.98321 	1.93175 	1.80953 	2.07214 	2.0033 	1.69517 	1.89541 	2.125 	1.62944 	1.35552 	0.9 
A,MIO_T,GHG,CRF1A2A,DE	36.48531 	33.98839 	33.91089 	34.66487 	33.77453 	40.18721 	37.58695 	37.41208 	37.33568 	36.55113 	31.77406 	37.44902 	34.45532 	33.45447 	33.31829 
A,MIO_T,GHG,CRF1A2A,DK	0.07505 	0.08003 	0.08951 	0.09368 	0.10043 	0.09805 	0.10696 	0.10748 	0.11004 	0.09903 	0.08796 	0.10332 	0.08184 	0.08253 	0.08509 
A,MIO_T,GHG,CRF1A2A,EE	0.0003 	0.00025 	0.00015 	0.00015 	0.0001 	0.00005 	0.0007 	0.00058 	0.00075 	0.00097 	0.00048 	0.00073 	0.00069 	0.00047 	0.0005 
A,MIO_T,GHG,CRF1A2A,EL	0.16048 	0.14942 	0.19874 	0.17304 	0.14835 	0.06515 	0.12087 	0.10269 	0.09088 	0.09593 	0.09438 	0.11626 	0.12328 	0.08801 	0.09966 
A,MIO_T,GHG,CRF1A2A,ES	6.70462 	6.30108 	6.38465 	5.27202 	5.53558 	5.86071 	5.52392 	5.69124 	5.64783 	5.58724 	4.44571 	5.41966 	4.72594 	4.35024 	4.62244 
A,MIO_T,GHG,CRF1A2A,EU27_2020	93.45874 	92.33535 	88.79144 	82.67869 	80.55289 	85.37638 	82.13083 	82.89041 	82.55386 	78.41971 	67.20661 	78.01956 	69.70161 	66.27932 	66.57293 
A,MIO_T,GHG,CRF1A2A,FI	3.00463 	2.95904 	2.26075 	2.16001 	0.98471 	0.83685 	0.91612 	0.88685 	0.90935 	0.83451 	0.81312 	0.89403 	0.80341 	0.75909 	0.77349 
A,MIO_T,GHG,CRF1A2A,FR	7.20093 	6.16526 	6.47016 	6.15346 	6.23845 	6.4974 	5.70474 	5.82488 	6.04192 	5.38496 	3.88702 	4.60879 	3.77447 	3.34268 	3.26585 
A,MIO_T,GHG,CRF1A2A,HR	0.09312 	0.08426 	0.05117 	0.0585 	0.05594 	0.05171 	0.03403 	0.03705 	0.05441 	0.04128 	0.0339 	0.05662 	0.06401 	0.06549 	0.26013 
A,MIO_T,GHG,CRF1A2A,HU	0.15643 	0.15336 	0.18004 	0.20079 	0.17502 	0.17031 	0.1674 	0.19571 	0.2074 	0.19343 	0.1728 	0.13953 	0.10457 	0.06042 	0.056 
A,MIO_T,GHG,CRF1A2A,IE	0.00239 	0.00239 	0.00238 	0.00235 	0.00238 	0.00239 	0.00234 	0.00234 	0.00234 	0.00235 	0.00235 	0.00236 	0.00237 	0.00237 	0.00237 
A,MIO_T,GHG,CRF1A2A,IS	0.00146 	0.00117 	0.00086 	0.00079 	0.00163 	0.00122 	0.00156 	0.0014 	0.00149 	0.00176 	0.00128 	0.00118 	0.00131 	0.00128 	0.00203 
